chid,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
9715,1,6,16,2,s11,s23,e13,e21,o13,4.2,2,-4.284895454,0,tr
9716,0,5,6,1.5,s11,s21,e13,e21,o13,3.48,3,-1.386319137,1,tr
9716,1,4,15,2,s11,s21,e13,e21,o13,3.48,3,-2.121076987,0,tr
9717,0,22,5,1.5,s11,s21,e12,e22,o13,13.93,3,-3.370491498,1,ts
9717,1,19,20,3.5,s11,s21,e12,e22,o13,13.93,3,-4.019481868,0,ts
9718,0,14,4,1.5,s12,s21,e11,e22,o13,6.97,3,-2.404262157,0,ts
9718,1,11,15,2.75,s12,s21,e11,e22,o13,6.97,3,-1.498181933,1,ts
9719,0,4,4,1.5,s11,s21,e11,e22,o12,2.27,3,-0.805957209,1,tr
9719,1,3,17,2,s11,s21,e11,e22,o12,2.27,3,-1.375435478,0,tr
9720,0,6,4,1.5,s12,s21,e12,e23,o11,2.33,1,-1.334431652,1,tr
9720,1,4,19,2,s12,s21,e12,e23,o11,2.33,1,-2.021783035,0,tr
9721,0,5,7,1.5,s11,s21,e11,e23,o12,2.97,3,-1.482254491,0,tr
9721,1,5,14,2,s11,s21,e11,e23,o12,2.97,3,-0.641250419,1,tr
9722,0,7,6,1.5,s11,s21,e13,e22,o13,2.89,3,-2.007360978,1,tr
9722,1,5,18,2,s11,s21,e13,e22,o13,2.89,3,-2.796110528,0,tr
9723,0,20,5,1.5,s12,s21,e12,e21,o12,12.6,1,-2.998922904,1,tr
9723,1,18,15,3.5,s12,s21,e12,e21,o12,12.6,1,-3.5636796,0,tr
9724,0,13,5,1.5,s12,s21,e12,e22,o11,6.35,1,-2.501911379,0,tr
9724,1,9,14,2.75,s12,s21,e12,e22,o11,6.35,1,-1.956259579,1,tr
9725,0,10,5,1.5,s11,s22,e12,e21,o14,4.68,2,-2.412608639,1,tr
9725,1,7,13,2,s11,s22,e12,e21,o14,4.68,2,-2.960384063,0,tr
9726,0,14,5,2,s12,s21,e11,e22,o12,6.65,1,-2.658427101,0,tr
9726,1,9,14,2.75,s12,s21,e11,e22,o12,6.65,1,-1.508022849,1,tr
9727,0,4,4,1.5,s13,s23,e11,e21,o13,2.08,3,-1.411326739,0,tr
9727,1,3,13,2,s13,s23,e11,e21,o13,2.08,3,-0.697539805,1,tr
9728,0,7,6,1.5,s12,s21,e11,e21,o13,3.41,1,-1.964742029,0,tr
9728,1,5,15,2,s12,s21,e11,e21,o13,3.41,1,-1.393524872,1,tr
9729,0,6,7,1.5,s11,s23,e11,e23,o14,2.77,2,-2.277446803,1,tr
9729,1,5,14,2,s11,s23,e11,e23,o14,2.77,2,-2.50514976,0,tr
9730,0,5,5,1.5,s12,s23,e12,e22,o12,2.22,1,-1.564557505,1,ts
9730,1,4,17,2,s12,s23,e12,e22,o12,2.22,1,-2.181486929,0,ts
9731,0,8,7,1.5,s11,s21,e13,e21,o13,5.25,3,-2.181169186,1,tr
9731,1,8,17,2.75,s11,s21,e13,e21,o13,5.25,3,-2.947799437,0,tr
9732,0,9,4,1.5,s12,s21,e13,e22,o12,4.73,1,-2.026778233,1,ts
9732,1,8,20,2,s12,s21,e13,e22,o12,4.73,1,-3.497712267,0,ts
9733,0,7,5,1.5,s12,s21,e11,e23,o13,2.55,1,-1.628946566,0,ts
9733,1,4,13,2,s12,s21,e11,e23,o13,2.55,1,-0.507522166,1,ts
9734,0,17,4,2,s11,s21,e12,e22,o13,7.25,3,-2.407301479,0,tr
9734,1,11,13,2.75,s11,s21,e12,e22,o13,7.25,3,-2.276288602,1,tr
9735,0,12,4,1.5,s12,s21,e11,e22,o12,4.81,1,-2.083124216,0,tr
9735,1,7,12,2,s12,s21,e11,e22,o12,4.81,1,-0.529174237,1,tr
9736,0,16,5,2,s12,s21,e11,e21,o12,7.87,1,-2.881380778,0,tr
9736,1,10,13,2.75,s12,s21,e11,e21,o12,7.87,1,-1.463778657,1,tr
9737,0,5,5,1.5,s12,s23,e11,e23,o12,2.67,1,-1.231138908,0,tr
9737,1,4,14,2,s12,s23,e11,e23,o12,2.67,1,-0.82211827,1,tr
9738,0,15,5,1.5,s11,s22,e12,e22,o13,7.14,2,-3.062477988,1,ts
9738,1,11,16,2.75,s11,s22,e12,e22,o13,7.14,2,-3.946722803,0,ts
9739,0,4,6,1.5,s11,s21,e11,e23,o12,3.49,2,-2.088430164,1,tr
9739,1,5,14,2,s11,s21,e11,e23,o12,3.49,2,-2.367139908,0,tr
9740,0,20,6,1.5,s11,s21,e12,e21,o14,10.47,3,-2.92264489,1,tr
9740,1,15,16,3.5,s11,s21,e12,e21,o14,10.47,3,-3.250701951,0,tr
9741,0,19,4,1.5,s11,s23,e13,e22,o11,6.93,2,-2.817071678,1,tr
9741,1,11,17,2.75,s11,s23,e13,e22,o11,6.93,2,-4.843592983,0,tr
9742,0,15,5,1.5,s12,s21,e11,e23,o13,7.65,1,-2.877469852,0,tr
9742,1,11,13,2.75,s12,s21,e11,e23,o13,7.65,1,-1.421157687,1,tr
9743,0,7,5,1.5,s12,s21,e12,e22,o13,3.94,1,-1.473742773,0,tr
9743,1,6,13,2,s12,s21,e12,e22,o13,3.94,1,-1.399223874,1,tr
9744,0,14,5,1.5,s12,s21,e11,e22,o13,7.13,1,-2.37104108,0,tr
9744,1,11,14,2.75,s12,s21,e11,e22,o13,7.13,1,-1.577941951,1,tr
9745,0,22,7,1.5,s12,s23,e12,e21,o12,10.5,1,-3.757290337,0,tr
9745,1,15,14,3.5,s12,s23,e12,e21,o12,10.5,1,-3.301897523,1,tr
9746,0,5,5,2,s11,s21,e11,e22,o12,2.52,3,-1.522176329,0,tr
9746,1,4,13,2,s11,s21,e11,e22,o12,2.52,3,-0.860626712,1,tr
9747,0,11,4,1.5,s12,s21,e11,e22,o11,4.23,2,-2.201089392,1,tr
9747,1,6,15,2,s12,s21,e11,e22,o11,4.23,2,-2.628841131,0,tr
9748,0,25,4,1.5,s11,s21,e12,e22,o12,12.56,3,-3.113893937,0,tr
9748,1,20,14,3.5,s11,s21,e12,e22,o12,12.56,3,-3.010279599,1,tr
9749,0,6,5,1.5,s11,s23,e11,e22,o14,2.87,2,-1.812275254,1,ts
9749,1,5,16,2,s11,s23,e11,e22,o14,2.87,2,-2.724226224,0,ts
9750,0,12,4,1.5,s12,s21,e11,e22,o11,8.05,1,-2.214037836,0,tr
9750,1,12,15,2.75,s12,s21,e11,e22,o11,8.05,1,-2.161519711,1,tr
9751,0,17,5,1.5,s12,s23,e13,e22,o12,6.41,1,-2.927977757,1,tr
9751,1,9,17,2.75,s12,s23,e13,e22,o12,6.41,1,-3.06581078,0,tr
9752,0,5,6,1.5,s12,s21,e11,e22,o12,2.06,1,-1.621951881,0,tr
9752,1,3,14,2,s12,s21,e11,e22,o12,2.06,1,-0.80114529,1,tr
9753,0,6,5,1.5,s11,s21,e12,e23,o13,2.9,3,-1.325328753,1,tr
9753,1,4,13,2,s11,s21,e12,e23,o13,2.9,3,-1.375051902,0,tr
9754,0,11,5,1.5,s11,s21,e11,e22,o13,5.83,3,-1.97913132,0,tr
9754,1,8,13,2.75,s11,s21,e11,e22,o13,5.83,3,-0.953902981,1,tr
9755,0,21,5,2,s12,s21,e13,e21,o13,9.3,1,-3.403296082,1,tr
9755,1,13,15,2.75,s12,s21,e13,e21,o13,9.3,1,-3.789494868,0,tr
9756,0,14,5,1.5,s12,s21,e12,e22,o11,8.61,1,-2.580845476,1,tr
9756,1,14,18,2.75,s12,s21,e12,e22,o11,8.61,1,-3.327428935,0,tr
9757,0,7,4,2,s11,s21,e12,e22,o12,4.39,3,-1.522080387,1,tr
9757,1,6,15,2,s11,s21,e12,e22,o12,4.39,3,-2.024119861,0,tr
9758,0,27,4,1.5,s12,s21,e11,e21,o13,13,1,-4.26619426,0,tr
9758,1,20,17,3.5,s12,s21,e11,e21,o13,13,1,-3.314470128,1,tr
9759,0,9,7,1.5,s11,s21,e11,e21,o11,3.98,3,-1.926930902,0,tr
9759,1,5,14,2,s11,s21,e11,e21,o11,3.98,3,-0.938193499,1,tr
9760,0,8,4,1.5,s11,s21,e12,e22,o12,3.36,3,-1.484073322,1,tr
9760,1,4,17,2,s11,s21,e12,e22,o12,3.36,3,-1.930509478,0,tr
9761,0,11,4,1.5,s11,s23,e11,e22,o14,4.77,2,-2.293658442,1,ts
9761,1,7,14,2,s11,s23,e11,e22,o14,4.77,2,-2.748304895,0,ts
9762,0,9,5,2,s12,s21,e12,e22,o13,4.01,1,-2.289351531,0,tr
9762,1,6,13,2,s12,s21,e12,e22,o13,4.01,1,-1.938267463,1,tr
9763,0,6,5,1.5,s11,s21,e12,e22,o13,2.82,3,-1.131284986,1,ts
9763,1,5,13,2,s11,s21,e12,e22,o13,2.82,3,-1.653822432,0,ts
9764,0,9,4,1.5,s11,s21,e11,e23,o11,4.63,3,-1.628704146,0,tr
9764,1,7,16,2,s11,s21,e11,e23,o11,4.63,3,-1.18230364,1,tr
9765,0,8,6,1.5,s11,s21,e11,e22,o11,3.39,3,-1.69301892,0,tr
9765,1,5,14,2,s11,s21,e11,e22,o11,3.39,3,-0.79177128,1,tr
9766,0,8,5,1.5,s12,s21,e12,e22,o13,3.24,1,-1.837243277,0,tr
9766,1,5,14,2,s12,s21,e12,e22,o13,3.24,1,-1.768071398,1,tr
9767,0,18,6,2,s11,s21,e12,e23,o12,9.92,3,-2.784463119,1,ts
9767,1,15,16,2.75,s11,s21,e12,e23,o12,9.92,3,-2.78680131,0,ts
9768,0,9,4,1.5,s11,s21,e11,e22,o14,4.15,3,-1.845849805,0,tr
9768,1,7,16,2,s11,s21,e11,e22,o14,4.15,3,-1.430027426,1,tr
9769,0,13,5,1.5,s11,s22,e12,e21,o11,6.33,2,-2.484541199,1,ts
9769,1,9,15,2.75,s11,s22,e12,e21,o11,6.33,2,-3.899947946,0,ts
9770,0,21,3,1.5,s11,s21,e11,e23,o11,10.89,3,-2.638795315,0,tr
9770,1,15,14,3.5,s11,s21,e11,e23,o11,10.89,3,-1.785221811,1,tr
9771,0,6,7,1.5,s11,s21,e12,e22,o12,2.56,3,-1.843871753,1,ts
9771,1,4,16,2,s11,s21,e12,e22,o12,2.56,3,-1.953636587,0,ts
9772,0,25,6,1.5,s11,s21,e11,e22,o13,11.31,3,-3.348787292,0,ts
9772,1,15,17,3.5,s11,s21,e11,e22,o13,11.31,3,-2.685721608,1,ts
9773,0,11,6,1.5,s11,s22,e13,e22,o13,5.27,2,-2.578992786,1,tr
9773,1,7,14,2.75,s11,s22,e13,e22,o13,5.27,2,-3.88975563,0,tr
9774,0,4,8,1.5,s12,s21,e13,e22,o12,2.74,1,-1.83679601,1,ts
9774,1,4,16,2,s12,s21,e13,e22,o12,2.74,1,-2.113838599,0,ts
9775,0,4,7,2,s11,s21,e12,e21,o12,2.02,3,-1.308211622,1,tr
9775,1,3,16,2,s11,s21,e12,e21,o12,2.02,3,-1.708474225,0,tr
9776,0,12,3,1.5,s12,s22,e13,e22,o11,5.36,1,-1.993501098,1,tr
9776,1,8,15,2.75,s12,s22,e13,e22,o11,5.36,1,-2.668943051,0,tr
9777,0,3,5,1.5,s11,s21,e11,e22,o14,2.45,2,-1.644290959,1,tr
9777,1,4,17,2,s11,s21,e11,e22,o14,2.45,2,-3.143625354,0,tr
9778,0,4,5,1.5,s11,s23,e12,e21,o12,2.43,2,-1.77800062,1,tr
9778,1,4,15,2,s11,s23,e12,e21,o12,2.43,2,-3.017940726,0,tr
9779,0,15,6,2,s11,s21,e11,e22,o12,9.31,3,-2.594991669,0,tr
9779,1,14,17,2.75,s11,s21,e11,e22,o12,9.31,3,-2.584503003,1,tr
9780,0,9,5,1.5,s12,s23,e13,e21,o11,3.23,3,-1.644800844,1,tr
9780,1,5,11,2,s12,s23,e13,e21,o11,3.23,3,-1.788292338,0,tr
9781,0,9,5,1.5,s12,s21,e11,e23,o11,4.12,3,-1.585050618,0,tr
9781,1,6,14,2,s12,s21,e11,e23,o11,4.12,3,-0.74980151,1,tr
9782,0,23,5,2,s11,s21,e11,e23,o13,13.17,3,-3.00637427,0,tr
9782,1,20,15,3.5,s11,s21,e11,e23,o13,13.17,3,-2.642553215,1,tr
9783,0,5,6,1.5,s12,s21,e12,e21,o13,2.76,1,-1.594794067,0,tr
9783,1,4,14,2,s12,s21,e12,e21,o13,2.76,1,-1.422526349,1,tr
9784,0,22,6,2,s11,s23,e11,e22,o13,7.42,2,-3.707694718,1,ts
9784,1,10,18,2.75,s11,s23,e11,e22,o13,7.42,2,-3.716663669,0,ts
9785,0,10,5,1.5,s11,s21,e12,e21,o12,4.27,3,-1.957950663,0,ts
9785,1,7,12,2,s11,s21,e12,e21,o12,4.27,3,-1.370536052,1,ts
9786,0,8,6,1.5,s11,s21,e11,e21,o13,3.29,3,-1.954926314,0,ts
9786,1,5,19,2,s11,s21,e11,e21,o13,3.29,3,-1.90150719,1,ts
9787,0,16,4,2,s11,s21,e11,e23,o14,7.07,3,-2.437614311,0,ts
9787,1,12,16,2.75,s11,s21,e11,e23,o14,7.07,3,-1.79670811,1,ts
9788,0,21,4,1.5,s12,s23,e12,e22,o13,10.79,1,-3.472468114,0,tr
9788,1,14,16,3.5,s12,s23,e12,e22,o13,10.79,1,-2.905945717,1,tr
9789,0,12,6,1.5,s11,s21,e11,e23,o11,8.56,3,-2.094973061,0,tr
9789,1,13,16,2.75,s11,s21,e11,e23,o11,8.56,3,-1.986490317,1,tr
9790,0,8,4,1.5,s12,s21,e12,e22,o13,3.24,1,-1.748602606,0,tr
9790,1,5,14,2,s12,s21,e12,e22,o13,3.24,1,-1.635884697,1,tr
9791,0,23,5,1.5,s11,s21,e12,e22,o13,9.09,3,-2.94685156,0,ts
9791,1,12,13,2.75,s11,s21,e12,e22,o13,9.09,3,-2.087642274,1,ts
9792,0,20,4,2,s12,s21,e12,e22,o12,7.65,1,-3.070481008,1,tr
9792,1,13,17,2.75,s12,s21,e12,e22,o12,7.65,1,-3.274988616,0,tr
9793,0,8,5,1.5,s12,s21,e12,e22,o13,4.33,1,-1.793466774,1,tr
9793,1,6,14,2,s12,s21,e12,e22,o13,4.33,1,-1.803137905,0,tr
9794,0,5,6,1.5,s12,s21,e12,e22,o12,3.25,1,-1.701462351,0,tr
9794,1,5,13,2,s12,s21,e12,e22,o12,3.25,1,-1.51694774,1,tr
9795,0,9,6,1.5,s11,s21,e11,e22,o13,4.32,3,-1.587972497,0,tr
9795,1,7,15,2,s11,s21,e11,e22,o13,4.32,3,-1.340746646,1,tr
9796,0,6,6,1.5,s11,s21,e12,e22,o11,3.13,3,-1.589027745,1,tr
9796,1,5,18,2,s11,s21,e12,e22,o11,3.13,3,-2.349122933,0,tr
9797,0,13,5,1.5,s12,s21,e11,e22,o11,9.01,1,-2.551839948,0,tr
9797,1,14,13,2.75,s12,s21,e11,e22,o11,9.01,1,-1.614241772,1,tr
9798,0,8,4,1.5,s12,s23,e13,e22,o13,3.7,1,-1.713561146,1,tr
9798,1,5,17,2,s12,s23,e13,e22,o13,3.7,1,-2.526360138,0,tr
9799,0,8,6,1.5,s12,s21,e11,e23,o13,3.47,1,-1.960646729,0,ts
9799,1,6,18,2,s12,s21,e11,e23,o13,3.47,1,-1.481433506,1,ts
9800,0,7,7,2,s12,s23,e12,e21,o12,2.58,1,-2.199184515,0,ts
9800,1,4,16,2,s12,s23,e12,e21,o12,2.58,1,-1.835358554,1,ts
9801,0,9,5,1.5,s11,s21,e12,e22,o12,4.33,3,-1.639378261,1,tr
9801,1,7,15,2,s11,s21,e12,e22,o12,4.33,3,-2.038146818,0,tr
9802,0,17,4,2,s12,s21,e11,e22,o13,7.71,1,-2.934347659,0,tr
9802,1,13,16,2.75,s12,s21,e11,e22,o13,7.71,1,-1.98131814,1,tr
9803,0,23,4,1.5,s11,s21,e11,e22,o14,13.49,3,-3.0096124,0,tr
9803,1,20,15,3.5,s11,s21,e11,e22,o14,13.49,3,-2.721378876,1,tr
9804,0,20,5,2,s12,s21,e12,e22,o13,6.93,1,-3.218180682,0,ts
9804,1,11,12,2.75,s12,s21,e12,e22,o13,6.93,1,-2.151851228,1,ts
9805,0,24,6,1.5,s12,s23,e11,e22,o11,10.18,1,-3.858134614,0,tr
9805,1,15,16,3.5,s12,s23,e11,e22,o11,10.18,1,-2.628474915,1,tr
9806,0,13,4,1.5,s12,s21,e12,e22,o12,5.26,1,-2.216481202,1,tr
9806,1,8,17,2.75,s12,s21,e12,e22,o12,5.26,1,-2.562714639,0,tr
9807,0,19,5,2,s12,s21,e12,e22,o13,8.49,3,-2.745204248,1,tr
9807,1,13,17,2.75,s12,s21,e12,e22,o13,8.49,3,-2.885846798,0,tr
9808,0,45,4,1.5,s12,s21,e12,e22,o13,18.8,1,-6.300801477,0,ts
9808,1,30,17,4.25,s12,s21,e12,e22,o13,18.8,1,-5.393391942,1,ts
9809,0,6,6,1.5,s11,s21,e12,e21,o12,2.31,3,-1.865905636,0,tr
9809,1,4,14,2,s11,s21,e12,e21,o12,2.31,3,-1.651107023,1,tr
9810,0,6,4,2,s11,s22,e12,e22,o14,4.47,2,-1.777052409,1,tr
9810,1,8,14,2,s11,s22,e12,e22,o14,4.47,2,-3.450286425,0,tr
9811,0,9,5,1.5,s12,s21,e11,e22,o11,6.95,1,-2.178148885,1,tr
9811,1,12,19,2.75,s12,s21,e11,e22,o11,6.95,1,-2.47180664,0,tr
9812,0,5,6,1.5,s13,s22,e11,e22,o12,2.97,3,-1.689396255,0,tr
9812,1,4,15,2,s13,s22,e11,e22,o12,2.97,3,-1.066528632,1,tr
9813,0,8,5,1.5,s12,s21,e11,e22,o11,3.47,1,-1.873479864,0,tr
9813,1,5,17,2,s12,s21,e11,e22,o11,3.47,1,-1.280797041,1,tr
9814,0,7,5,1.5,s12,s23,e13,e21,o13,2.94,1,-1.57243682,1,tr
9814,1,5,15,2,s12,s23,e13,e21,o13,2.94,1,-2.261170642,0,tr
9815,0,6,5,2,s12,s21,e11,e22,o13,2.48,1,-1.842685108,0,tr
9815,1,4,14,2,s12,s21,e11,e22,o13,2.48,1,-0.812704095,1,tr
9816,0,9,6,1.5,s11,s21,e11,e23,o12,4.78,3,-1.733382204,0,tr
9816,1,7,18,2,s11,s21,e11,e23,o12,4.78,3,-1.379643389,1,tr
9817,0,15,5,1.5,s12,s21,e11,e21,o13,8.81,2,-2.989382754,1,tr
9817,1,12,14,2.75,s12,s21,e11,e21,o13,8.81,2,-3.068587025,0,tr
9818,0,17,4,1.5,s11,s23,e11,e22,o13,11.2,1,-2.768433144,0,tr
9818,1,17,12,3.5,s11,s23,e11,e22,o13,11.2,1,-1.944653032,1,tr
9819,0,6,6,2,s12,s21,e12,e22,o13,3.77,1,-1.693758427,1,tr
9819,1,6,15,2,s12,s21,e12,e22,o13,3.77,1,-2.210927326,0,tr
9820,0,7,4,1.5,s12,s21,e11,e21,o12,3.91,1,-1.409600749,0,tr
9820,1,6,15,2,s12,s21,e11,e21,o12,3.91,1,-1.32058125,1,tr
9821,0,4,5,1.5,s11,s21,e12,e22,o11,2.14,3,-1.368671693,1,tr
9821,1,3,16,2,s11,s21,e12,e22,o11,2.14,3,-1.849457828,0,tr
9822,0,18,4,1.5,s12,s21,e11,e22,o13,7.68,1,-3.079098108,0,tr
9822,1,11,16,2.75,s12,s21,e11,e22,o13,7.68,1,-2.014601471,1,tr
9823,0,16,4,1.5,s12,s21,e12,e21,o12,7.36,1,-2.624919041,1,ts
9823,1,12,15,2.75,s12,s21,e12,e21,o12,7.36,1,-2.790595439,0,ts
9824,0,9,6,1.5,s12,s21,e11,e22,o12,7.11,1,-2.024940484,1,tr
9824,1,12,15,2.75,s12,s21,e11,e22,o12,7.11,1,-2.096738444,0,tr
9825,0,9,4,1.5,s12,s21,e12,e22,o12,3.84,1,-1.871880725,1,ts
9825,1,5,17,2,s12,s21,e12,e22,o12,3.84,1,-2.250600532,0,ts
9826,0,5,5,1.5,s11,s21,e13,e22,o12,4.72,3,-1.334323115,1,tr
9826,1,7,14,2,s11,s21,e13,e22,o12,4.72,3,-2.12276576,0,tr
9827,0,24,5,1.5,s11,s21,e11,e21,o11,9.77,3,-3.384864551,0,ts
9827,1,16,15,2.75,s11,s21,e11,e21,o11,9.77,3,-2.235414581,1,ts
9828,0,11,4,1.5,s12,s23,e11,e22,o12,4.98,1,-2.243658699,0,tr
9828,1,7,18,2,s12,s23,e11,e22,o12,4.98,1,-1.412587764,1,tr
9829,0,6,5,2,s13,s21,e12,e22,o13,3.22,1,-1.814327205,1,tr
9829,1,5,17,2,s13,s21,e12,e22,o13,3.22,1,-2.017659854,0,tr
9830,0,15,5,1.5,s12,s21,e11,e22,o13,7.13,1,-2.93691692,0,tr
9830,1,11,13,2.75,s12,s21,e11,e22,o13,7.13,1,-1.52885686,1,tr
9831,0,27,7,1.5,s11,s23,e11,e21,o11,11.74,2,-4.77315316,0,ts
9831,1,13,13,3.5,s11,s23,e11,e21,o11,11.74,2,-3.066096876,1,ts
9832,0,7,6,1.5,s12,s21,e11,e23,o11,3.32,1,-1.918706731,0,tr
9832,1,5,17,2,s12,s21,e11,e23,o11,3.32,1,-1.454167488,1,tr
9833,0,3,5,2,s11,s21,e11,e23,o12,2.02,3,-1.209776332,0,tr
9833,1,3,15,2,s11,s21,e11,e23,o12,2.02,3,-0.900441789,1,tr
9834,0,22,6,1.5,s12,s21,e11,e21,o13,10.51,1,-3.721567008,0,tr
9834,1,17,14,3.5,s12,s21,e11,e21,o13,10.51,1,-2.492060533,1,tr
9835,0,13,6,1.5,s12,s23,e11,e21,o13,5.97,1,-2.945467917,0,ts
9835,1,10,13,2.75,s12,s23,e11,e21,o13,5.97,1,-1.614322604,1,ts
9836,0,9,6,1.5,s12,s21,e12,e22,o13,4.11,1,-1.976322504,0,tr
9836,1,6,15,2,s12,s21,e12,e22,o13,4.11,1,-1.962325405,1,tr
9837,0,8,6,1.5,s11,s21,e11,e21,o13,3.65,3,-1.446596075,0,tr
9837,1,6,12,2,s11,s21,e11,e21,o13,3.65,3,-0.628306967,1,tr
9838,0,7,6,1.5,s13,s22,e11,e22,o13,2.83,1,-1.786922708,0,tr
9838,1,3,14,2,s13,s22,e11,e22,o13,2.83,1,-0.661223543,1,tr
9839,0,4,5,1.5,s11,s21,e12,e22,o14,2.49,3,-1.037895562,1,ts
9839,1,4,15,2,s11,s21,e12,e22,o14,2.49,3,-1.405847123,0,ts
9840,0,6,4,1.5,s11,s21,e12,e23,o12,3.42,3,-1.270762783,1,tr
9840,1,5,18,2,s11,s21,e12,e23,o12,3.42,3,-1.964722975,0,tr
9841,0,8,5,1.5,s11,s21,e11,e22,o14,2.82,3,-1.68850247,0,tr
9841,1,5,15,2,s11,s21,e11,e22,o14,2.82,3,-1.030942275,1,tr
9842,0,4,5,1.5,s12,s21,e11,e21,o12,3.87,1,-1.338105314,1,tr
9842,1,5,17,2,s12,s21,e11,e21,o12,3.87,1,-1.384278762,0,tr
9843,0,12,4,1.5,s11,s21,e11,e21,o12,7.5,3,-1.909040161,1,tr
9843,1,11,17,2.75,s11,s21,e11,e21,o12,7.5,3,-2.083044522,0,tr
9844,0,10,6,1.5,s12,s23,e11,e21,o12,4.72,1,-2.135555832,0,ts
9844,1,6,11,2,s12,s23,e11,e21,o12,4.72,1,-0.723610939,1,ts
9845,0,18,3,1.5,s12,s21,e12,e22,o12,8.07,1,-2.708681461,1,ts
9845,1,12,17,2.75,s12,s21,e12,e22,o12,8.07,1,-3.041569545,0,ts
9846,0,5,5,2,s12,s21,e11,e22,o13,2.23,1,-1.313305512,0,tr
9846,1,3,12,2,s12,s21,e11,e22,o13,2.23,1,-0.355203589,1,tr
9847,0,9,4,2,s11,s21,e11,e22,o12,4.53,3,-1.591705093,0,ts
9847,1,7,14,2,s11,s21,e11,e22,o12,4.53,3,-0.96540982,1,ts
9848,0,15,6,1.5,s11,s21,e11,e21,o12,6.02,3,-2.357690473,1,tr
9848,1,9,20,2.75,s11,s21,e11,e21,o12,6.02,3,-2.398187735,0,tr
9849,0,19,4,1.5,s11,s21,e11,e22,o11,6.64,1,-2.635687736,0,tr
9849,1,10,15,2.75,s11,s21,e11,e22,o11,6.64,1,-1.810268697,1,tr
9850,0,28,7,1.5,s12,s21,e11,e22,o12,10.37,1,-4.736584785,0,ts
9850,1,14,13,3.5,s12,s21,e11,e22,o12,10.37,1,-1.80545235,1,ts
9851,0,23,6,1.5,s11,s21,e11,e22,o11,9.14,3,-3.492831571,0,tr
9851,1,13,17,2.75,s11,s21,e11,e22,o11,9.14,3,-2.359875828,1,tr
9852,0,41,5,1.5,s11,s21,e12,e22,o11,17.2,3,-4.805570071,0,tr
9852,1,31,16,4.25,s11,s21,e12,e22,o11,17.2,3,-4.63649235,1,tr
9853,0,12,4,1.5,s12,s21,e11,e22,o13,10.15,1,-2.03428035,1,tr
9853,1,16,16,3.5,s12,s21,e11,e22,o13,10.15,1,-2.736678013,0,tr
9854,0,25,6,1.5,s11,s21,e12,e23,o12,16.34,3,-3.570511494,0,tr
9854,1,25,14,4.25,s11,s21,e12,e23,o12,16.34,3,-3.54803472,1,tr
9855,0,15,4,1.5,s12,s22,e12,e22,o13,6.02,1,-2.764685284,0,tr
9855,1,9,17,2.75,s12,s22,e12,e22,o13,6.02,1,-2.608740666,1,tr
9856,0,8,5,1.5,s11,s21,e12,e23,o13,2.51,3,-1.543027439,1,tr
9856,1,4,17,2,s11,s21,e12,e23,o13,2.51,3,-1.910709461,0,tr
9857,0,35,6,2,s11,s21,e13,e22,o14,11.97,3,-4.31196941,0,tr
9857,1,19,13,3.5,s11,s21,e13,e22,o14,11.97,3,-3.245683738,1,tr
9858,0,11,5,1.5,s12,s21,e11,e23,o12,5.1,1,-2.043480671,0,tr
9858,1,7,14,2.75,s12,s21,e11,e23,o12,5.1,1,-1.1108534,1,tr
9859,0,6,3,2,s12,s21,e12,e22,o13,2.92,1,-1.273613552,1,tr
9859,1,5,16,2,s12,s21,e12,e22,o13,2.92,1,-2.053095774,0,tr
9860,0,4,4,2,s12,s22,e12,e22,o13,2.38,1,-1.197574765,1,tr
9860,1,4,14,2,s12,s22,e12,e22,o13,2.38,1,-1.532493443,0,tr
9861,0,9,6,1.5,s12,s21,e11,e23,o11,4.15,3,-2.093126297,0,ts
9861,1,7,16,2,s12,s21,e11,e23,o11,4.15,3,-0.928661095,1,ts
9862,0,17,5,1.5,s12,s21,e12,e22,o11,8.61,2,-2.917350431,1,ts
9862,1,13,13,2.75,s12,s21,e12,e22,o11,8.61,2,-3.728794803,0,ts
9863,0,13,7,1.5,s12,s23,e11,e22,o12,4.69,1,-2.802618466,0,tr
9863,1,7,15,2,s12,s23,e11,e22,o12,4.69,1,-1.114506483,1,tr
9864,0,6,5,1.5,s12,s22,e11,e21,o12,3.63,1,-1.496085434,0,tr
9864,1,6,14,2,s12,s22,e11,e21,o12,3.63,1,-1.125443468,1,tr
9865,0,8,4,1.5,s11,s21,e11,e22,o13,4.37,3,-1.431302892,0,tr
9865,1,6,16,2,s11,s21,e11,e22,o13,4.37,3,-1.118784544,1,tr
9866,0,4,7,1.5,s12,s21,e12,e22,o12,2.4,1,-1.829299271,0,ts
9866,1,4,15,2,s12,s21,e12,e22,o12,2.4,1,-1.607695661,1,ts
9867,0,7,5,1.5,s12,s21,e13,e22,o14,3.02,2,-2.022094728,1,ts
9867,1,5,16,2,s12,s21,e13,e22,o14,3.02,2,-3.968254245,0,ts
9868,0,20,6,1.5,s12,s23,e12,e21,o12,7.01,1,-3.243310613,0,ts
9868,1,11,13,2.75,s12,s23,e12,e21,o12,7.01,1,-2.337097871,1,ts
9869,0,9,5,1.5,s12,s21,e13,e23,o13,4.65,1,-1.959924941,1,tr
